,province,city,area,code_num,code_province,code_city,code_area
2114,江西省,赣州市,章贡区,360702000000,360000000000,360700000000,360702000000
2115,湖南省,娄底市,新化县,431322000000,430000000000,431300000000,431322000000
2116,广西壮族自治区,河池市,天峨县,451222000000,450000000000,451200000000,451222000000
2117,云南省,昆明市,禄劝彝族苗族自治县,530128000000,530000000000,530100000000,530128000000
2118,江西省,南昌市,安义县,360123000000,360000000000,360100000000,360123000000
2119,河北省,邯郸市,永年区,130408000000,130000000000,130400000000,130408000000
2120,辽宁省,阜新市,细河区,210911000000,210000000000,210900000000,210911000000
2121,云南省,普洱市,宁洱哈尼族彝族自治县,530821000000,530000000000,530800000000,530821000000
2122,广东省,韶关市,新丰县,440233000000,440000000000,440200000000,440233000000
2123,江西省,萍乡市,湘东区,360313000000,360000000000,360300000000,360313000000
2124,陕西省,宝鸡市,太白县,610331000000,610000000000,610300000000,610331000000
2125,河北省,秦皇岛市,海港区,130302000000,130000000000,130300000000,130302000000
2126,福建省,泉州市,德化县,350526000000,350000000000,350500000000,350526000000
2127,江西省,吉安市,安福县,360829000000,360000000000,360800000000,360829000000
2128,内蒙古自治区,赤峰市,巴林左旗,150422000000,150000000000,150400000000,150422000000
2129,西藏自治区,那曲地区,双湖县,542431000000,540000000000,542400000000,542431000000
2130,河南省,洛阳市,汝阳县,410326000000,410000000000,410300000000,410326000000
2131,四川省,乐山市,峨边彝族自治县,511132000000,510000000000,511100000000,511132000000
2132,广东省,河源市,东源县,441625000000,440000000000,441600000000,441625000000
2133,河北省,沧州市,吴桥县,130928000000,130000000000,130900000000,130928000000
2134,江西省,上饶市,弋阳县,361126000000,360000000000,361100000000,361126000000
2135,河北省,张家口市,沽源县,130724000000,130000000000,130700000000,130724000000
2136,山东省,临沂市,兰山区,371302000000,370000000000,371300000000,371302000000
2137,四川省,凉山彝族自治州,会东县,513426000000,510000000000,513400000000,513426000000
2138,江西省,抚州市,资溪县,361028000000,360000000000,361000000000,361028000000
2139,云南省,红河哈尼族彝族自治州,泸西县,532527000000,530000000000,532500000000,532527000000
2140,甘肃省,白银市,景泰县,620423000000,620000000000,620400000000,620423000000
2141,福建省,福州市,鼓楼区,350102000000,350000000000,350100000000,350102000000
2142,河南省,信阳市,浉河区,411502000000,410000000000,411500000000,411502000000
2143,云南省,迪庆藏族自治州,香格里拉市,533401000000,530000000000,533400000000,533401000000
2144,甘肃省,兰州市,红古区,620111000000,620000000000,620100000000,620111000000
2145,四川省,甘孜藏族自治州,甘孜县,513328000000,510000000000,513300000000,513328000000
2146,湖南省,怀化市,靖州苗族侗族自治县,431229000000,430000000000,431200000000,431229000000
2147,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,652828000000,650000000000,652800000000,652828000000
2148,广西壮族自治区,来宾市,兴宾区,451302000000,450000000000,451300000000,451302000000
2149,贵州省,黔南布依族苗族自治州,龙里县,522730000000,520000000000,522700000000,522730000000
2150,贵州省,遵义市,正安县,520324000000,520000000000,520300000000,520324000000
2151,贵州省,六盘水市,水城县,520221000000,520000000000,520200000000,520221000000
2152,陕西省,渭南市,蒲城县,610526000000,610000000000,610500000000,610526000000
2153,四川省,德阳市,旌阳区,510603000000,510000000000,510600000000,510603000000
2154,江西省,九江市,都昌县,360428000000,360000000000,360400000000,360428000000
2155,贵州省,黔东南苗族侗族自治州,镇远县,522625000000,520000000000,522600000000,522625000000
2156,安徽省,淮北市,相山区,340603000000,340000000000,340600000000,340603000000
2157,河南省,郑州市,中牟县,410122000000,410000000000,410100000000,410122000000
2158,内蒙古自治区,阿拉善盟,阿拉善右旗,152922000000,150000000000,152900000000,152922000000
2159,河南省,郑州市,荥阳市,410182000000,410000000000,410100000000,410182000000
2160,云南省,西双版纳傣族自治州,景洪市,532801000000,530000000000,532800000000,532801000000
2161,广东省,潮州市,湘桥区,445102000000,440000000000,445100000000,445102000000
2162,吉林省,白城市,通榆县,220822000000,220000000000,220800000000,220822000000
2163,广东省,肇庆市,怀集县,441224000000,440000000000,441200000000,441224000000
2164,广西壮族自治区,桂林市,象山区,450304000000,450000000000,450300000000,450304000000
2165,辽宁省,葫芦岛市,龙港区,211403000000,210000000000,211400000000,211403000000
2166,内蒙古自治区,巴彦淖尔市,临河区,150802000000,150000000000,150800000000,150802000000
2167,浙江省,台州市,临海市,331082000000,330000000000,331000000000,331082000000
2168,福建省,厦门市,海沧区,350205000000,350000000000,350200000000,350205000000
2169,山东省,潍坊市,青州市,370781000000,370000000000,370700000000,370781000000
2170,甘肃省,平凉市,泾川县,620821000000,620000000000,620800000000,620821000000
2171,河北省,保定市,涿州市,130681000000,130000000000,130600000000,130681000000
2172,甘肃省,定西市,岷县,621126000000,620000000000,621100000000,621126000000
2173,河南省,焦作市,孟州市,410883000000,410000000000,410800000000,410883000000
2174,陕西省,延安市,洛川县,610629000000,610000000000,610600000000,610629000000
2175,福建省,南平市,延平区,350702000000,350000000000,350700000000,350702000000
2176,山东省,泰安市,肥城市,370983000000,370000000000,370900000000,370983000000
2177,吉林省,吉林市,船营区,220204000000,220000000000,220200000000,220204000000
2178,浙江省,宁波市,镇海区,330211000000,330000000000,330200000000,330211000000
2179,山东省,青岛市,即墨市,370282000000,370000000000,370200000000,370282000000
2180,江苏省,盐城市,响水县,320921000000,320000000000,320900000000,320921000000
2181,贵州省,黔东南苗族侗族自治州,榕江县,522632000000,520000000000,522600000000,522632000000
2182,湖南省,邵阳市,武冈市,430581000000,430000000000,430500000000,430581000000
2183,广西壮族自治区,钦州市,钦南区,450702000000,450000000000,450700000000,450702000000
2184,云南省,玉溪市,红塔区,530402000000,530000000000,530400000000,530402000000
2185,河北省,保定市,满城区,130607000000,130000000000,130600000000,130607000000
2186,河南省,商丘市,虞城县,411425000000,410000000000,411400000000,411425000000
2187,山西省,晋中市,昔阳县,140724000000,140000000000,140700000000,140724000000
2188,四川省,绵阳市,三台县,510722000000,510000000000,510700000000,510722000000
2189,河南省,鹤壁市,浚县,410621000000,410000000000,410600000000,410621000000
2190,山东省,聊城市,冠县,371525000000,370000000000,371500000000,371525000000
2191,吉林省,四平市,伊通满族自治县,220323000000,220000000000,220300000000,220323000000
2192,湖南省,岳阳市,临湘市,430682000000,430000000000,430600000000,430682000000
2193,内蒙古自治区,乌海市,海南区,150303000000,150000000000,150300000000,150303000000
2194,广东省,阳江市,阳春市,441781000000,440000000000,441700000000,441781000000
2195,山东省,济宁市,泗水县,370831000000,370000000000,370800000000,370831000000
2196,河南省,新乡市,封丘县,410727000000,410000000000,410700000000,410727000000
2197,黑龙江省,鸡西市,虎林市,230381000000,230000000000,230300000000,230381000000
2198,黑龙江省,伊春市,翠峦区,230706000000,230000000000,230700000000,230706000000
2199,山东省,济宁市,鱼台县,370827000000,370000000000,370800000000,370827000000
2200,四川省,成都市,锦江区,510104000000,510000000000,510100000000,510104000000
2201,江苏省,扬州市,江都区,321012000000,320000000000,321000000000,321012000000
2202,青海省,西宁市,城东区,630102000000,630000000000,630100000000,630102000000
2203,湖南省,岳阳市,湘阴县,430624000000,430000000000,430600000000,430624000000
2204,广东省,深圳市,坪山区,440310000000,440000000000,440300000000,440310000000
2205,甘肃省,酒泉市,瓜州县,620922000000,620000000000,620900000000,620922000000
2206,河南省,漯河市,召陵区,411104000000,410000000000,411100000000,411104000000
2207,湖北省,咸宁市,嘉鱼县,421221000000,420000000000,421200000000,421221000000
2208,吉林省,四平市,公主岭市,220381000000,220000000000,220300000000,220381000000
2209,江苏省,淮安市,淮阴区,320804000000,320000000000,320800000000,320804000000
2210,福建省,三明市,将乐县,350428000000,350000000000,350400000000,350428000000
2211,内蒙古自治区,锡林郭勒盟,正镶白旗,152529000000,150000000000,152500000000,152529000000
2212,福建省,厦门市,同安区,350212000000,350000000000,350200000000,350212000000
2213,内蒙古自治区,鄂尔多斯市,乌审旗,150626000000,150000000000,150600000000,150626000000
2214,浙江省,台州市,三门县,331022000000,330000000000,331000000000,331022000000
2215,新疆维吾尔自治区,和田地区,和田县,653221000000,650000000000,653200000000,653221000000
2216,辽宁省,朝阳市,双塔区,211302000000,210000000000,211300000000,211302000000
2217,西藏自治区,林芝市,巴宜区,540402000000,540000000000,540400000000,540402000000
2218,河北省,唐山市,迁西县,130227000000,130000000000,130200000000,130227000000
2219,陕西省,商洛市,丹凤县,611022000000,610000000000,611000000000,611022000000
2220,黑龙江省,伊春市,美溪区,230708000000,230000000000,230700000000,230708000000
2221,黑龙江省,哈尔滨市,香坊区,230110000000,230000000000,230100000000,230110000000
2222,广西壮族自治区,贵港市,港南区,450803000000,450000000000,450800000000,450803000000
2223,云南省,丽江市,华坪县,530723000000,530000000000,530700000000,530723000000
2224,江西省,南昌市,湾里区,360105000000,360000000000,360100000000,360105000000
2225,四川省,宜宾市,珙县,511526000000,510000000000,511500000000,511526000000
2226,青海省,玉树藏族自治州,治多县,632724000000,630000000000,632700000000,632724000000
2227,四川省,成都市,金牛区,510106000000,510000000000,510100000000,510106000000
2228,福建省,宁德市,福鼎市,350982000000,350000000000,350900000000,350982000000
2229,贵州省,黔西南布依族苗族自治州,安龙县,522328000000,520000000000,522300000000,522328000000
2230,河南省,漯河市,临颍县,411122000000,410000000000,411100000000,411122000000
2231,江西省,上饶市,广丰区,361103000000,360000000000,361100000000,361103000000
2232,浙江省,衢州市,江山市,330881000000,330000000000,330800000000,330881000000
2233,黑龙江省,哈尔滨市,延寿县,230129000000,230000000000,230100000000,230129000000
2234,内蒙古自治区,呼伦贝尔市,牙克石市,150782000000,150000000000,150700000000,150782000000
2235,辽宁省,辽阳市,白塔区,211002000000,210000000000,211000000000,211002000000
2236,宁夏回族自治区,吴忠市,盐池县,640323000000,640000000000,640300000000,640323000000
2237,辽宁省,大连市,金州区,210213000000,210000000000,210200000000,210213000000
2238,四川省,德阳市,罗江县,510626000000,510000000000,510600000000,510626000000
2239,湖南省,邵阳市,新宁县,430528000000,430000000000,430500000000,430528000000
2240,内蒙古自治区,鄂尔多斯市,鄂托克旗,150624000000,150000000000,150600000000,150624000000
2241,湖南省,怀化市,中方县,431221000000,430000000000,431200000000,431221000000
2242,甘肃省,张掖市,山丹县,620725000000,620000000000,620700000000,620725000000
2243,山东省,淄博市,淄川区,370302000000,370000000000,370300000000,370302000000
2244,广东省,阳江市,江城区,441702000000,440000000000,441700000000,441702000000
2245,湖北省,武汉市,硚口区,420104000000,420000000000,420100000000,420104000000
2246,贵州省,黔东南苗族侗族自治州,雷山县,522634000000,520000000000,522600000000,522634000000
2247,云南省,红河哈尼族彝族自治州,石屏县,532525000000,530000000000,532500000000,532525000000
2248,安徽省,宣城市,绩溪县,341824000000,340000000000,341800000000,341824000000
2249,江苏省,南通市,海门市,320684000000,320000000000,320600000000,320684000000
2250,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,652701000000,650000000000,652700000000,652701000000
2251,广西壮族自治区,南宁市,江南区,450105000000,450000000000,450100000000,450105000000
2252,陕西省,榆林市,榆阳区,610802000000,610000000000,610800000000,610802000000
2253,辽宁省,锦州市,凌海市,210781000000,210000000000,210700000000,210781000000
2254,辽宁省,鞍山市,岫岩满族自治县,210323000000,210000000000,210300000000,210323000000
2255,广东省,阳江市,阳西县,441721000000,440000000000,441700000000,441721000000
2256,安徽省,马鞍山市,当涂县,340521000000,340000000000,340500000000,340521000000
2257,山东省,烟台市,芝罘区,370602000000,370000000000,370600000000,370602000000
2258,河北省,邢台市,隆尧县,130525000000,130000000000,130500000000,130525000000
2259,山西省,吕梁市,柳林县,141125000000,140000000000,141100000000,141125000000
2260,河北省,保定市,蠡县,130635000000,130000000000,130600000000,130635000000
2261,四川省,达州市,通川区,511702000000,510000000000,511700000000,511702000000
2262,西藏自治区,日喀则市,萨嘎县,540236000000,540000000000,540200000000,540236000000
2263,西藏自治区,拉萨市,达孜县,540126000000,540000000000,540100000000,540126000000
2264,黑龙江省,鹤岗市,工农区,230403000000,230000000000,230400000000,230403000000
2265,内蒙古自治区,巴彦淖尔市,乌拉特后旗,150825000000,150000000000,150800000000,150825000000
2266,安徽省,六安市,金寨县,341524000000,340000000000,341500000000,341524000000
2267,西藏自治区,林芝市,工布江达县,540421000000,540000000000,540400000000,540421000000
2268,河南省,郑州市,二七区,410103000000,410000000000,410100000000,410103000000
2269,广东省,梅州市,梅江区,441402000000,440000000000,441400000000,441402000000
2270,浙江省,台州市,仙居县,331024000000,330000000000,331000000000,331024000000
2271,江西省,萍乡市,上栗县,360322000000,360000000000,360300000000,360322000000
2272,四川省,南充市,高坪区,511303000000,510000000000,511300000000,511303000000
2273,湖北省,咸宁市,赤壁市,421281000000,420000000000,421200000000,421281000000
2274,黑龙江省,齐齐哈尔市,碾子山区,230207000000,230000000000,230200000000,230207000000
2275,湖南省,张家界市,永定区,430802000000,430000000000,430800000000,430802000000
2276,江苏省,南京市,高淳区,320118000000,320000000000,320100000000,320118000000
2277,河北省,石家庄市,新乐市,130184000000,130000000000,130100000000,130184000000
2278,安徽省,芜湖市,芜湖县,340221000000,340000000000,340200000000,340221000000
2279,河南省,安阳市,汤阴县,410523000000,410000000000,410500000000,410523000000
2280,湖北省,武汉市,武昌区,420106000000,420000000000,420100000000,420106000000
2281,安徽省,铜陵市,枞阳县,340722000000,340000000000,340700000000,340722000000
2282,吉林省,白山市,江源区,220605000000,220000000000,220600000000,220605000000
2283,广西壮族自治区,贵港市,平南县,450821000000,450000000000,450800000000,450821000000
2284,贵州省,铜仁市,玉屏侗族自治县,520622000000,520000000000,520600000000,520622000000
2285,陕西省,宝鸡市,金台区,610303000000,610000000000,610300000000,610303000000
2286,江苏省,盐城市,阜宁县,320923000000,320000000000,320900000000,320923000000
2287,福建省,泉州市,安溪县,350524000000,350000000000,350500000000,350524000000
2288,江西省,上饶市,铅山县,361124000000,360000000000,361100000000,361124000000
2289,宁夏回族自治区,银川市,灵武市,640181000000,640000000000,640100000000,640181000000
2290,吉林省,吉林市,舒兰市,220283000000,220000000000,220200000000,220283000000
2291,四川省,阿坝藏族羌族自治州,阿坝县,513231000000,510000000000,513200000000,513231000000
2292,黑龙江省,鹤岗市,绥滨县,230422000000,230000000000,230400000000,230422000000
2293,安徽省,合肥市,包河区,340111000000,340000000000,340100000000,340111000000
2294,四川省,凉山彝族自治州,德昌县,513424000000,510000000000,513400000000,513424000000
2295,福建省,泉州市,丰泽区,350503000000,350000000000,350500000000,350503000000
2296,新疆维吾尔自治区,喀什地区,巴楚县,653130000000,650000000000,653100000000,653130000000
2297,安徽省,芜湖市,南陵县,340223000000,340000000000,340200000000,340223000000
2298,河南省,焦作市,武陟县,410823000000,410000000000,410800000000,410823000000
2299,江苏省,连云港市,海州区,320706000000,320000000000,320700000000,320706000000
2300,广东省,深圳市,龙华区,440309000000,440000000000,440300000000,440309000000
2301,四川省,广元市,昭化区,510811000000,510000000000,510800000000,510811000000
2302,陕西省,安康市,镇坪县,610927000000,610000000000,610900000000,610927000000
2303,山西省,太原市,尖草坪区,140108000000,140000000000,140100000000,140108000000
2304,安徽省,马鞍山市,和县,340523000000,340000000000,340500000000,340523000000
2305,黑龙江省,佳木斯市,郊区,230811000000,230000000000,230800000000,230811000000
2306,浙江省,温州市,乐清市,330382000000,330000000000,330300000000,330382000000
2307,河北省,保定市,安国市,130683000000,130000000000,130600000000,130683000000
2308,山西省,运城市,盐湖区,140802000000,140000000000,140800000000,140802000000
2309,黑龙江省,七台河市,勃利县,230921000000,230000000000,230900000000,230921000000
2310,吉林省,辽源市,东丰县,220421000000,220000000000,220400000000,220421000000
2311,河南省,三门峡市,湖滨区,411202000000,410000000000,411200000000,411202000000
2312,湖北省,黄冈市,罗田县,421123000000,420000000000,421100000000,421123000000
2313,青海省,果洛藏族自治州,玛多县,632626000000,630000000000,632600000000,632626000000
2314,广西壮族自治区,南宁市,宾阳县,450126000000,450000000000,450100000000,450126000000
2315,湖北省,宜昌市,远安县,420525000000,420000000000,420500000000,420525000000
2316,河北省,秦皇岛市,青龙满族自治县,130321000000,130000000000,130300000000,130321000000
2317,四川省,宜宾市,南溪区,511503000000,510000000000,511500000000,511503000000
2318,甘肃省,天水市,清水县,620521000000,620000000000,620500000000,620521000000
2319,云南省,丽江市,古城区,530702000000,530000000000,530700000000,530702000000
2320,西藏自治区,林芝市,墨脱县,540423000000,540000000000,540400000000,540423000000
2321,河北省,承德市,兴隆县,130822000000,130000000000,130800000000,130822000000
2322,陕西省,西安市,长安区,610116000000,610000000000,610100000000,610116000000
2323,湖北省,黄冈市,浠水县,421125000000,420000000000,421100000000,421125000000
2324,贵州省,安顺市,普定县,520422000000,520000000000,520400000000,520422000000
2325,湖南省,湘西土家族苗族自治州,吉首市,433101000000,430000000000,433100000000,433101000000
2326,新疆维吾尔自治区,哈密市,伊吾县,650522000000,650000000000,650500000000,650522000000
2327,湖南省,长沙市,芙蓉区,430102000000,430000000000,430100000000,430102000000
2328,云南省,玉溪市,元江哈尼族彝族傣族自治县,530428000000,530000000000,530400000000,530428000000
2329,广东省,韶关市,乐昌市,440281000000,440000000000,440200000000,440281000000
2330,湖南省,岳阳市,云溪区,430603000000,430000000000,430600000000,430603000000
2331,湖北省,孝感市,安陆市,420982000000,420000000000,420900000000,420982000000
2332,福建省,泉州市,泉港区,350505000000,350000000000,350500000000,350505000000
2333,新疆维吾尔自治区,阿克苏地区,拜城县,652926000000,650000000000,652900000000,652926000000
2334,河南省,鹤壁市,鹤山区,410602000000,410000000000,410600000000,410602000000
2335,陕西省,安康市,白河县,610929000000,610000000000,610900000000,610929000000
2336,贵州省,铜仁市,思南县,520624000000,520000000000,520600000000,520624000000
2337,内蒙古自治区,乌兰察布市,丰镇市,150981000000,150000000000,150900000000,150981000000
2338,山东省,滨州市,惠民县,371621000000,370000000000,371600000000,371621000000
2339,内蒙古自治区,巴彦淖尔市,乌拉特前旗,150823000000,150000000000,150800000000,150823000000
2340,甘肃省,定西市,安定区,621102000000,620000000000,621100000000,621102000000
2341,湖南省,株洲市,醴陵市,430281000000,430000000000,430200000000,430281000000
2342,云南省,昭通市,威信县,530629000000,530000000000,530600000000,530629000000
2343,河南省,许昌市,长葛市,411082000000,410000000000,411000000000,411082000000
2344,广东省,梅州市,平远县,441426000000,440000000000,441400000000,441426000000
2345,陕西省,汉中市,略阳县,610727000000,610000000000,610700000000,610727000000
2346,山西省,太原市,迎泽区,140106000000,140000000000,140100000000,140106000000
2347,内蒙古自治区,兴安盟,突泉县,152224000000,150000000000,152200000000,152224000000
2348,四川省,乐山市,峨眉山市,511181000000,510000000000,511100000000,511181000000
2349,山东省,烟台市,莱州市,370683000000,370000000000,370600000000,370683000000
2350,甘肃省,张掖市,临泽县,620723000000,620000000000,620700000000,620723000000
2351,海南省,海口市,美兰区,460108000000,460000000000,460100000000,460108000000
2352,山西省,运城市,万荣县,140822000000,140000000000,140800000000,140822000000
2353,山西省,忻州市,偏关县,140932000000,140000000000,140900000000,140932000000
2354,河南省,周口市,扶沟县,411621000000,410000000000,411600000000,411621000000
2355,浙江省,金华市,磐安县,330727000000,330000000000,330700000000,330727000000
2356,广西壮族自治区,崇左市,扶绥县,451421000000,450000000000,451400000000,451421000000
2357,浙江省,杭州市,建德市,330182000000,330000000000,330100000000,330182000000
2358,福建省,莆田市,涵江区,350303000000,350000000000,350300000000,350303000000
2359,广东省,佛山市,高明区,440608000000,440000000000,440600000000,440608000000
2360,山东省,日照市,莒县,371122000000,370000000000,371100000000,371122000000
2361,陕西省,渭南市,临渭区,610502000000,610000000000,610500000000,610502000000
2362,河南省,周口市,太康县,411627000000,410000000000,411600000000,411627000000
2363,河北省,衡水市,景县,131127000000,130000000000,131100000000,131127000000
2364,福建省,福州市,福清市,350181000000,350000000000,350100000000,350181000000
2365,广西壮族自治区,南宁市,西乡塘区,450107000000,450000000000,450100000000,450107000000
2366,云南省,西双版纳傣族自治州,勐海县,532822000000,530000000000,532800000000,532822000000
2367,黑龙江省,七台河市,新兴区,230902000000,230000000000,230900000000,230902000000
2368,河北省,邯郸市,邱县,130430000000,130000000000,130400000000,130430000000
2369,黑龙江省,哈尔滨市,木兰县,230127000000,230000000000,230100000000,230127000000
2370,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,653024000000,650000000000,653000000000,653024000000
2371,河北省,保定市,博野县,130637000000,130000000000,130600000000,130637000000
2372,陕西省,汉中市,洋县,610723000000,610000000000,610700000000,610723000000
2373,河北省,邢台市,南和县,130527000000,130000000000,130500000000,130527000000
2374,山西省,吕梁市,岚县,141127000000,140000000000,141100000000,141127000000
2375,黑龙江省,绥化市,绥棱县,231226000000,230000000000,231200000000,231226000000
2376,新疆维吾尔自治区,阿克苏地区,沙雅县,652924000000,650000000000,652900000000,652924000000
2377,河北省,衡水市,安平县,131125000000,130000000000,131100000000,131125000000
2378,吉林省,辽源市,西安区,220403000000,220000000000,220400000000,220403000000
2379,广东省,湛江市,遂溪县,440823000000,440000000000,440800000000,440823000000
2380,黑龙江省,牡丹江市,西安区,231005000000,230000000000,231000000000,231005000000
2381,广东省,佛山市,禅城区,440604000000,440000000000,440600000000,440604000000
2382,广东省,肇庆市,鼎湖区,441203000000,440000000000,441200000000,441203000000
2383,陕西省,西安市,鄠邑区,610118000000,610000000000,610100000000,610118000000
2384,河南省,平顶山市,汝州市,410482000000,410000000000,410400000000,410482000000
2385,浙江省,宁波市,宁海县,330226000000,330000000000,330200000000,330226000000
2386,山东省,淄博市,博山区,370304000000,370000000000,370300000000,370304000000
2387,湖南省,长沙市,岳麓区,430104000000,430000000000,430100000000,430104000000
2388,四川省,达州市,宣汉县,511722000000,510000000000,511700000000,511722000000
2389,浙江省,丽水市,莲都区,331102000000,330000000000,331100000000,331102000000
2390,山东省,烟台市,招远市,370685000000,370000000000,370600000000,370685000000
2391,山西省,阳泉市,平定县,140321000000,140000000000,140300000000,140321000000
2392,宁夏回族自治区,中卫市,海原县,640522000000,640000000000,640500000000,640522000000
2393,辽宁省,抚顺市,新抚区,210402000000,210000000000,210400000000,210402000000
2394,山西省,长治市,沁源县,140431000000,140000000000,140400000000,140431000000
2395,山东省,烟台市,长岛县,370634000000,370000000000,370600000000,370634000000
2396,辽宁省,朝阳市,北票市,211381000000,210000000000,211300000000,211381000000
2397,辽宁省,沈阳市,法库县,210124000000,210000000000,210100000000,210124000000
2398,云南省,楚雄彝族自治州,姚安县,532325000000,530000000000,532300000000,532325000000
2399,内蒙古自治区,兴安盟,科尔沁右翼中旗,152222000000,150000000000,152200000000,152222000000
2400,湖南省,岳阳市,平江县,430626000000,430000000000,430600000000,430626000000
2401,河北省,廊坊市,安次区,131002000000,130000000000,131000000000,131002000000
2402,四川省,内江市,资中县,511025000000,510000000000,511000000000,511025000000
2403,浙江省,金华市,东阳市,330783000000,330000000000,330700000000,330783000000
2404,广东省,湛江市,赤坎区,440802000000,440000000000,440800000000,440802000000
2405,黑龙江省,大庆市,杜尔伯特蒙古族自治县,230624000000,230000000000,230600000000,230624000000
2406,湖南省,怀化市,洪江市,431281000000,430000000000,431200000000,431281000000
2407,西藏自治区,昌都市,卡若区,540302000000,540000000000,540300000000,540302000000
2408,江西省,赣州市,赣县区,360704000000,360000000000,360700000000,360704000000
2409,河北省,保定市,徐水区,130609000000,130000000000,130600000000,130609000000
2410,内蒙古自治区,通辽市,扎鲁特旗,150526000000,150000000000,150500000000,150526000000
2411,辽宁省,沈阳市,辽中区,210115000000,210000000000,210100000000,210115000000
2412,内蒙古自治区,锡林郭勒盟,太仆寺旗,152527000000,150000000000,152500000000,152527000000
2413,海南省,三亚市,天涯区,460204000000,460000000000,460200000000,460204000000
2414,安徽省,芜湖市,三山区,340208000000,340000000000,340200000000,340208000000
2415,山西省,朔州市,怀仁县,140624000000,140000000000,140600000000,140624000000
2416,福建省,龙岩市,新罗区,350802000000,350000000000,350800000000,350802000000
2417,广西壮族自治区,百色市,那坡县,451026000000,450000000000,451000000000,451026000000
2418,江西省,南昌市,新建区,360112000000,360000000000,360100000000,360112000000
2419,云南省,普洱市,景东彝族自治县,530823000000,530000000000,530800000000,530823000000
2420,河南省,信阳市,固始县,411525000000,410000000000,411500000000,411525000000
2421,湖北省,鄂州市,华容区,420703000000,420000000000,420700000000,420703000000
2422,河北省,秦皇岛市,北戴河区,130304000000,130000000000,130300000000,130304000000
2423,辽宁省,铁岭市,西丰县,211223000000,210000000000,211200000000,211223000000
2424,江苏省,苏州市,吴中区,320506000000,320000000000,320500000000,320506000000
2425,江西省,吉安市,永新县,360830000000,360000000000,360800000000,360830000000
2426,陕西省,西安市,阎良区,610114000000,610000000000,610100000000,610114000000
2427,江西省,吉安市,遂川县,360827000000,360000000000,360800000000,360827000000
2428,山西省,大同市,大同县,140227000000,140000000000,140200000000,140227000000
2429,河南省,商丘市,梁园区,411402000000,410000000000,411400000000,411402000000
2430,广东省,汕头市,澄海区,440515000000,440000000000,440500000000,440515000000
2431,江西省,上饶市,鄱阳县,361128000000,360000000000,361100000000,361128000000
2432,新疆维吾尔自治区,吐鲁番市,托克逊县,650422000000,650000000000,650400000000,650422000000
2433,西藏自治区,山南市,错那县,540530000000,540000000000,540500000000,540530000000
2434,四川省,成都市,新津县,510132000000,510000000000,510100000000,510132000000
2435,河南省,平顶山市,石龙区,410404000000,410000000000,410400000000,410404000000
2436,黑龙江省,齐齐哈尔市,讷河市,230281000000,230000000000,230200000000,230281000000
2437,贵州省,黔东南苗族侗族自治州,天柱县,522627000000,520000000000,522600000000,522627000000
2438,山西省,临汾市,浮山县,141027000000,140000000000,141000000000,141027000000
2439,贵州省,六盘水市,六枝特区,520203000000,520000000000,520200000000,520203000000
2440,湖北省,武汉市,洪山区,420111000000,420000000000,420100000000,420111000000
2441,贵州省,铜仁市,德江县,520626000000,520000000000,520600000000,520626000000
2442,内蒙古自治区,乌兰察布市,商都县,150923000000,150000000000,150900000000,150923000000
2443,河北省,邯郸市,磁县,130427000000,130000000000,130400000000,130427000000
2444,湖南省,湘潭市,湘潭县,430321000000,430000000000,430300000000,430321000000
2445,浙江省,绍兴市,诸暨市,330681000000,330000000000,330600000000,330681000000
2446,甘肃省,甘南藏族自治州,舟曲县,623023000000,620000000000,623000000000,623023000000
2447,内蒙古自治区,赤峰市,林西县,150424000000,150000000000,150400000000,150424000000
2448,甘肃省,张掖市,肃南裕固族自治县,620721000000,620000000000,620700000000,620721000000
2449,辽宁省,辽阳市,太子河区,211011000000,210000000000,211000000000,211011000000
2450,陕西省,宝鸡市,眉县,610326000000,610000000000,610300000000,610326000000
2451,辽宁省,铁岭市,银州区,211202000000,210000000000,211200000000,211202000000
2452,河北省,沧州市,河间市,130984000000,130000000000,130900000000,130984000000
2453,山东省,德州市,夏津县,371427000000,370000000000,371400000000,371427000000
2454,甘肃省,天水市,秦州区,620502000000,620000000000,620500000000,620502000000
2455,湖南省,湘西土家族苗族自治州,泸溪县,433122000000,430000000000,433100000000,433122000000
2456,福建省,福州市,闽侯县,350121000000,350000000000,350100000000,350121000000
2457,河南省,商丘市,宁陵县,411423000000,410000000000,411400000000,411423000000
2458,青海省,果洛藏族自治州,达日县,632624000000,630000000000,632600000000,632624000000
2459,四川省,阿坝藏族羌族自治州,红原县,513233000000,510000000000,513200000000,513233000000
2460,浙江省,宁波市,奉化区,330213000000,330000000000,330200000000,330213000000
2461,新疆维吾尔自治区,塔城地区,额敏县,654221000000,650000000000,654200000000,654221000000
2462,湖南省,衡阳市,耒阳市,430481000000,430000000000,430400000000,430481000000
2463,辽宁省,葫芦岛市,绥中县,211421000000,210000000000,211400000000,211421000000
2464,江苏省,徐州市,睢宁县,320324000000,320000000000,320300000000,320324000000
2465,广西壮族自治区,防城港市,港口区,450602000000,450000000000,450600000000,450602000000
2466,云南省,曲靖市,罗平县,530324000000,530000000000,530300000000,530324000000
